ID,Cardhldr,default,Age,Income,Exp_Inc,Avgexp,Ownrent,Selfempl,Depndt,Inc_per,Cur_add,Major,Active
182,1.0000000,1.00,20.58333,2.700000,0.11830700000,266.1908000,0.0000000,0.0000000,0.0000000,2.7000000,147.0000000,1.0000000,22.0000000
183,1.0000000,0.00,20.66667,1.700000,0.07420824000,105.0450000,0.0000000,0.0000000,0.0000000,1.7000000,6.0000000,1.0000000,4.0000000
184,1.0000000,0.00,36.58333,5.700000,0.11974190000,568.7742000,1.0000000,0.0000000,1.0000000,2.8500000,36.0000000,1.0000000,16.0000000
185,0.0000000,,25.16667,1.875000,0.00000000000,0.0000000,0.0000000,0.0000000,2.0000000,0.6250000,7.0000000,0.0000000,2.0000000
186,1.0000000,0.00,23.00000,3.178200,0.09312976000,246.5708000,0.0000000,0.0000000,0.0000000,3.1782000,17.0000000,1.0000000,3.0000000
187,1.0000000,0.00,28.91667,2.100000,0.00928571400,15.5833300,0.0000000,0.0000000,0.0000000,2.1000000,28.0000000,1.0000000,5.0000000
188,1.0000000,0.00,24.83333,6.200000,0.17061560000,881.2642000,0.0000000,0.0000000,0.0000000,6.2000000,12.0000000,1.0000000,7.0000000
189,1.0000000,0.00,24.50000,2.500000,0.23399120000,487.4817000,0.0000000,0.0000000,0.0000000,2.5000000,15.0000000,0.0000000,1.0000000
190,1.0000000,0.00,25.25000,3.200000,0.04542718000,121.0558000,0.0000000,0.0000000,0.0000000,3.2000000,4.0000000,1.0000000,6.0000000
191,0.0000000,,30.83333,2.500000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,2.5000000,18.0000000,1.0000000,6.0000000
192,1.0000000,0.00,20.91667,4.000000,0.04212900000,140.3467000,1.0000000,0.0000000,0.0000000,4.0000000,24.0000000,1.0000000,4.0000000
193,1.0000000,0.00,24.33333,3.900000,0.09410384000,305.8375000,0.0000000,0.0000000,2.0000000,1.3000000,27.0000000,1.0000000,0.0000000
194,1.0000000,0.00,20.83333,1.920000,0.13005210000,208.0833000,0.0000000,0.0000000,0.0000000,1.9200000,84.0000000,1.0000000,6.0000000
195,0.0000000,,27.91667,2.850000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,2.8500000,60.0000000,0.0000000,7.0000000
196,1.0000000,0.00,25.16667,1.800000,0.09530056000,142.9508000,0.0000000,0.0000000,0.0000000,1.8000000,24.0000000,0.0000000,4.0000000
197,1.0000000,0.00,24.50000,2.600000,0.06905923000,149.5450000,0.0000000,1.0000000,0.0000000,2.6000000,21.0000000,1.0000000,2.0000000
198,1.0000000,0.00,47.33333,2.749500,0.21484160000,492.2558000,0.0000000,0.0000000,0.0000000,2.7495000,156.0000000,0.0000000,11.0000000
199,1.0000000,0.00,38.58333,2.600000,0.07939731000,171.8608000,1.0000000,0.0000000,0.0000000,2.6000000,51.0000000,1.0000000,9.0000000
200,1.0000000,0.00,24.91667,2.400000,0.23063000000,461.2600000,0.0000000,0.0000000,1.0000000,1.2000000,164.0000000,0.0000000,1.0000000
201,1.0000000,0.00,29.58333,1.950000,0.00456410300,6.5000000,1.0000000,0.0000000,2.0000000,0.6500000,96.0000000,1.0000000,2.0000000
202,1.0000000,0.00,24.50000,2.304000,0.37474260000,719.5059000,0.0000000,0.0000000,0.0000000,2.3040000,76.0000000,1.0000000,2.0000000
203,0.0000000,,35.83333,8.400000,0.00000000000,0.0000000,0.0000000,0.0000000,2.0000000,2.8000000,69.0000000,1.0000000,12.0000000
204,1.0000000,0.00,46.75000,2.800000,0.00042857140,0.0000000,1.0000000,0.0000000,1.0000000,1.4000000,84.0000000,1.0000000,2.0000000
205,1.0000000,0.00,33.08333,4.500000,0.10437800000,391.4175000,0.0000000,0.0000000,1.0000000,2.2500000,36.0000000,1.0000000,2.0000000
206,1.0000000,0.00,34.58333,3.260400,0.02910716000,78.7508300,0.0000000,0.0000000,1.0000000,1.6302000,31.0000000,1.0000000,6.0000000
207,1.0000000,1.00,42.00000,3.836000,0.10393300000,332.2392000,1.0000000,0.0000000,3.0000000,0.9590000,14.0000000,1.0000000,14.0000000
208,0.0000000,,28.16667,1.548000,0.00000000000,0.0000000,0.0000000,0.0000000,3.0000000,0.3870000,5.0000000,0.0000000,1.0000000
209,0.0000000,,31.66667,7.500000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,7.5000000,30.0000000,1.0000000,7.0000000
210,0.0000000,,23.16667,1.621300,0.00000000000,0.0000000,0.0000000,0.0000000,1.0000000,0.8106500,144.0000000,0.0000000,4.0000000
211,1.0000000,0.00,29.83333,2.250000,0.10682400000,199.7950000,0.0000000,0.0000000,0.0000000,2.2500000,36.0000000,1.0000000,0.0000000
212,1.0000000,0.00,30.08333,3.670000,0.00179836500,4.5833330,1.0000000,0.0000000,0.0000000,3.6700000,57.0000000,1.0000000,3.0000000
213,1.0000000,0.00,31.25000,5.500000,0.07086290000,324.7050000,1.0000000,0.0000000,3.0000000,1.3750000,6.0000000,1.0000000,7.0000000
214,0.0000000,,39.33333,3.200000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,3.2000000,88.0000000,1.0000000,7.0000000
215,0.0000000,,33.16667,2.320400,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,2.3204000,62.0000000,0.0000000,3.0000000
216,1.0000000,0.00,31.91667,4.070000,0.06885749000,233.0417000,0.0000000,0.0000000,0.0000000,4.0700000,12.0000000,1.0000000,14.0000000
217,1.0000000,0.00,28.25000,2.300000,0.16449650000,315.2017000,1.0000000,0.0000000,1.0000000,1.1500000,13.0000000,0.0000000,4.0000000
218,1.0000000,0.00,24.83333,2.480000,0.13135520000,271.4675000,0.0000000,0.0000000,0.0000000,2.4800000,18.0000000,1.0000000,0.0000000
219,0.0000000,,23.83333,7.880000,0.00000000000,0.0000000,0.0000000,1.0000000,4.0000000,1.5760000,6.0000000,1.0000000,9.0000000
220,1.0000000,0.00,57.58333,4.100000,0.08389854000,286.5700000,1.0000000,0.0000000,3.0000000,1.0250000,121.0000000,1.0000000,15.0000000
221,0.0000000,,23.91667,1.200000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2000000,15.0000000,0.0000000,0.0000000
222,1.0000000,0.00,22.58333,2.250000,0.01111111000,20.0833300,0.0000000,0.0000000,0.0000000,2.2500000,12.0000000,1.0000000,4.0000000
223,0.0000000,,29.33333,3.500000,0.00000000000,0.0000000,0.0000000,0.0000000,6.0000000,0.5000000,0.0000000,1.0000000,2.0000000
224,1.0000000,0.00,27.25000,2.900000,0.03821552000,91.6875000,0.0000000,0.0000000,0.0000000,2.9000000,9.0000000,0.0000000,3.0000000
225,1.0000000,0.00,45.16667,3.500000,0.13624000000,397.0333000,1.0000000,0.0000000,0.0000000,3.5000000,234.0000000,0.0000000,2.0000000
226,1.0000000,0.00,23.16667,2.600000,0.82455080000,"1,786.2770000",0.0000000,0.0000000,0.0000000,2.6000000,4.0000000,1.0000000,0.0000000
227,1.0000000,0.00,22.91667,2.500000,0.23952480000,498.9267000,0.0000000,0.0000000,0.0000000,2.5000000,2.0000000,1.0000000,0.0000000
228,1.0000000,0.00,31.75000,3.500000,0.01055514000,30.3691700,1.0000000,0.0000000,1.0000000,1.7500000,36.0000000,1.0000000,5.0000000
229,1.0000000,1.00,55.58333,4.300000,0.03501814000,125.4817000,1.0000000,0.0000000,0.0000000,4.3000000,6.0000000,1.0000000,31.0000000
230,1.0000000,0.00,21.91667,2.259300,0.06498916000,122.1917000,1.0000000,0.0000000,0.0000000,2.2593000,6.0000000,1.0000000,0.0000000
231,1.0000000,0.00,25.16667,3.250000,0.03124000000,84.2750000,0.0000000,0.0000000,0.0000000,3.2500000,6.0000000,1.0000000,17.0000000
232,1.0000000,0.00,23.41667,2.745600,0.00240384600,4.5833330,0.0000000,0.0000000,0.0000000,2.7456000,7.0000000,1.0000000,9.0000000
233,0.0000000,,54.83333,9.400000,0.00000000000,0.0000000,1.0000000,0.0000000,1.0000000,4.7000000,94.0000000,0.0000000,2.0000000
234,1.0000000,0.00,40.00000,4.500000,0.09576601000,359.1225000,0.0000000,0.0000000,5.0000000,0.7500000,2.0000000,1.0000000,0.0000000
235,0.0000000,,36.58333,2.220000,0.00000000000,0.0000000,1.0000000,0.0000000,2.0000000,0.7400000,4.0000000,1.0000000,0.0000000
236,1.0000000,0.00,31.41667,3.000000,0.06917133000,172.5717000,1.0000000,0.0000000,1.0000000,1.5000000,24.0000000,1.0000000,13.0000000
237,0.0000000,,37.58333,4.475000,0.00000000000,0.0000000,0.0000000,0.0000000,2.0000000,1.4916670,60.0000000,1.0000000,15.0000000
238,0.0000000,,30.66667,3.000000,0.00000000000,0.0000000,1.0000000,0.0000000,1.0000000,1.5000000,28.0000000,1.0000000,6.0000000
239,0.0000000,,25.91667,2.600000,0.00000000000,0.0000000,0.0000000,0.0000000,3.0000000,0.6500000,36.0000000,1.0000000,11.0000000
240,1.0000000,0.00,37.08333,7.000000,0.15401590000,898.4258000,1.0000000,0.0000000,3.0000000,1.7500000,24.0000000,1.0000000,8.0000000
241,1.0000000,1.00,28.16667,2.000000,0.05183900000,86.1483300,0.0000000,0.0000000,1.0000000,1.0000000,61.0000000,1.0000000,2.0000000
242,0.0000000,,21.08333,9.999900,0.00000000000,0.0000000,0.0000000,0.0000000,2.0000000,3.3333000,8.0000000,0.0000000,0.0000000
243,1.0000000,0.00,38.41667,2.350000,0.06853744000,133.9692000,0.0000000,0.0000000,1.0000000,1.1750000,72.0000000,1.0000000,8.0000000
244,1.0000000,0.00,46.16667,2.580000,0.07673334000,164.6433000,1.0000000,0.0000000,2.0000000,0.8600000,120.0000000,0.0000000,15.0000000
245,1.0000000,0.00,21.00000,2.466300,0.26893280000,552.7242000,1.0000000,0.0000000,1.0000000,1.2331500,12.0000000,1.0000000,10.0000000
246,1.0000000,0.00,46.25000,8.940000,0.02528568000,188.2950000,1.0000000,0.0000000,0.0000000,8.9400000,96.0000000,1.0000000,17.0000000
247,1.0000000,1.00,35.75000,4.000000,0.05119225000,170.6408000,0.0000000,0.0000000,2.0000000,1.3333330,18.0000000,1.0000000,22.0000000
248,1.0000000,0.00,21.83333,2.027200,0.02532014000,42.6908300,0.0000000,0.0000000,0.0000000,2.0272000,9.0000000,0.0000000,5.0000000
249,1.0000000,0.00,37.41667,2.500000,0.07264160000,151.3367000,0.0000000,0.0000000,0.0000000,2.5000000,15.0000000,1.0000000,2.0000000
250,1.0000000,0.00,24.33333,3.000000,0.00279166700,6.1458330,1.0000000,0.0000000,2.0000000,1.0000000,18.0000000,1.0000000,6.0000000
251,1.0000000,0.00,38.50000,3.261800,0.00294316000,7.0833330,0.0000000,0.0000000,4.0000000,0.6523600,18.0000000,1.0000000,0.0000000
252,0.0000000,,35.00000,4.550000,0.00000000000,0.0000000,1.0000000,0.0000000,3.0000000,1.1375000,36.0000000,1.0000000,15.0000000
253,1.0000000,0.00,23.66667,2.300000,0.00778173900,14.3316700,0.0000000,0.0000000,2.0000000,0.7666667,14.0000000,0.0000000,0.0000000
254,1.0000000,0.00,36.00000,3.700000,0.03311243000,101.7633000,1.0000000,0.0000000,2.0000000,1.2333330,6.0000000,0.0000000,18.0000000
255,0.0000000,,29.00000,2.700000,0.00000000000,0.0000000,0.0000000,0.0000000,1.0000000,1.3500000,347.0000000,0.0000000,1.0000000
256,1.0000000,1.00,36.50000,1.680000,0.13814700000,193.3225000,1.0000000,0.0000000,0.0000000,1.6800000,44.0000000,1.0000000,12.0000000
257,1.0000000,0.00,22.33333,2.000000,0.16496800000,274.9467000,0.0000000,0.0000000,0.0000000,2.0000000,13.0000000,1.0000000,7.0000000
258,1.0000000,0.00,26.08333,2.750000,0.18356250000,420.5808000,1.0000000,0.0000000,1.0000000,1.3750000,6.0000000,1.0000000,11.0000000
259,1.0000000,0.00,46.50000,5.000000,0.02724000000,112.9167000,1.0000000,0.0000000,1.0000000,2.5000000,7.0000000,1.0000000,7.0000000
260,1.0000000,0.00,28.16667,2.800000,0.09628500000,224.5817000,0.0000000,0.0000000,0.0000000,2.8000000,5.0000000,0.0000000,1.0000000
261,1.0000000,0.00,28.08333,2.160000,0.02572685000,46.1416700,0.0000000,0.0000000,2.0000000,0.7200000,7.0000000,1.0000000,0.0000000
262,1.0000000,0.00,27.83333,3.040000,0.03792664000,95.9975000,0.0000000,0.0000000,0.0000000,3.0400000,13.0000000,1.0000000,0.0000000
263,1.0000000,0.00,32.58333,10.000000,0.09980781000,831.7317000,1.0000000,0.0000000,3.0000000,2.5000000,7.0000000,1.0000000,28.0000000
264,1.0000000,0.00,26.08333,1.560000,0.06123782000,79.6091700,0.0000000,0.0000000,2.0000000,0.5200000,13.0000000,1.0000000,13.0000000
265,1.0000000,0.00,30.58333,3.500000,0.03930543000,114.5575000,0.0000000,0.0000000,5.0000000,0.5833334,57.0000000,1.0000000,9.0000000
266,1.0000000,0.00,30.50000,2.540000,0.06521378000,137.8692000,0.0000000,0.0000000,0.0000000,2.5400000,25.0000000,1.0000000,7.0000000
267,1.0000000,0.00,40.75000,7.240000,0.03904502000,235.5717000,1.0000000,0.0000000,2.0000000,2.4133330,177.0000000,1.0000000,13.0000000
268,1.0000000,0.00,65.91666,2.950000,0.04856136000,118.7133000,1.0000000,0.0000000,1.0000000,1.4750000,230.0000000,1.0000000,19.0000000
269,1.0000000,0.00,25.91667,2.500000,0.02125000000,44.0208300,0.0000000,0.0000000,0.0000000,2.5000000,25.0000000,1.0000000,10.0000000
270,1.0000000,0.00,22.75000,1.820000,0.54185990000,821.8208000,0.0000000,0.0000000,0.0000000,1.8200000,93.0000000,1.0000000,2.0000000
271,1.0000000,0.00,23.16667,2.500000,0.22982200000,478.7125000,1.0000000,0.0000000,0.0000000,2.5000000,12.0000000,1.0000000,4.0000000
272,1.0000000,0.00,46.00000,1.800000,0.03350000000,49.4166700,0.0000000,0.0000000,1.0000000,0.9000000,168.0000000,1.0000000,2.0000000
273,1.0000000,0.00,35.16667,4.815000,0.04295223000,171.5125000,1.0000000,0.0000000,2.0000000,1.6050000,48.0000000,1.0000000,18.0000000
274,1.0000000,1.00,42.75000,3.600000,0.03806583000,113.9475000,1.0000000,0.0000000,2.0000000,1.2000000,60.0000000,1.0000000,22.0000000
275,0.0000000,,44.58333,2.500000,0.00000000000,0.0000000,1.0000000,0.0000000,2.0000000,0.8333333,62.0000000,1.0000000,18.0000000
276,0.0000000,,24.16667,1.500000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,1.5000000,18.0000000,1.0000000,0.0000000
277,1.0000000,0.00,23.41667,2.040000,0.12005150000,204.0875000,1.0000000,0.0000000,0.0000000,2.0400000,7.0000000,1.0000000,12.0000000
278,1.0000000,0.00,28.66667,2.950000,0.09361254000,229.7975000,0.0000000,0.0000000,0.0000000,2.9500000,26.0000000,1.0000000,4.0000000
279,1.0000000,0.00,38.75000,2.846300,0.00702666600,15.8333300,1.0000000,0.0000000,1.0000000,1.4231500,120.0000000,1.0000000,16.0000000
280,1.0000000,0.00,25.41667,2.450000,0.09007061000,183.5608000,0.0000000,0.0000000,0.0000000,2.4500000,48.0000000,1.0000000,6.0000000
281,0.0000000,,32.75000,4.000000,0.00000000000,0.0000000,0.0000000,0.0000000,2.0000000,1.3333330,25.0000000,1.0000000,0.0000000
282,1.0000000,0.00,37.33333,2.725000,0.05719193000,129.3733000,0.0000000,0.0000000,2.0000000,0.9083333,13.0000000,1.0000000,14.0000000
283,1.0000000,0.00,20.00000,2.790000,0.02268351000,52.4891700,0.0000000,0.0000000,0.0000000,2.7900000,86.0000000,1.0000000,5.0000000
284,1.0000000,0.00,41.41667,3.200000,0.01023563000,26.8783300,0.0000000,0.0000000,1.0000000,1.6000000,16.0000000,1.0000000,2.0000000
285,0.0000000,,37.75000,3.262800,0.00000000000,0.0000000,0.0000000,0.0000000,1.0000000,1.6314000,98.0000000,0.0000000,1.0000000
286,1.0000000,0.00,42.66667,6.200000,0.00614516100,31.0000000,1.0000000,0.0000000,2.0000000,2.0666670,132.0000000,1.0000000,14.0000000
287,1.0000000,0.00,18.41667,1.968000,0.00645528500,9.7533330,0.0000000,0.0000000,0.0000000,1.9680000,114.0000000,0.0000000,2.0000000
288,1.0000000,0.00,28.50000,3.000000,0.07104634000,177.6158000,1.0000000,0.0000000,0.0000000,3.0000000,20.0000000,1.0000000,0.0000000
289,1.0000000,0.00,34.66667,5.000000,0.01407940000,58.0808300,1.0000000,0.0000000,4.0000000,1.0000000,6.0000000,1.0000000,0.0000000
290,0.0000000,,25.25000,3.300000,0.00000000000,0.0000000,1.0000000,0.0000000,1.0000000,1.6500000,75.0000000,1.0000000,23.0000000
291,1.0000000,0.00,19.66667,2.234800,0.04474897000,82.9208400,0.0000000,0.0000000,0.0000000,2.2348000,133.0000000,0.0000000,5.0000000
292,1.0000000,0.00,30.50000,3.950000,0.07802456000,256.6642000,1.0000000,0.0000000,1.0000000,1.9750000,24.0000000,1.0000000,20.0000000
293,0.0000000,,38.50000,3.700000,0.00000000000,0.0000000,0.0000000,0.0000000,2.0000000,1.2333330,24.0000000,1.0000000,11.0000000
294,1.0000000,0.00,24.83333,2.100000,0.13756240000,240.4842000,0.0000000,0.0000000,1.0000000,1.0500000,24.0000000,1.0000000,5.0000000
295,0.0000000,,23.66667,2.304000,0.00000000000,0.0000000,0.0000000,0.0000000,1.0000000,1.1520000,12.0000000,1.0000000,0.0000000
296,1.0000000,0.00,22.91667,4.800000,0.05806896000,232.2758000,0.0000000,0.0000000,2.0000000,1.6000000,2.0000000,1.0000000,4.0000000
297,1.0000000,0.00,38.33333,3.000000,0.22736400000,568.2433000,1.0000000,0.0000000,0.0000000,3.0000000,46.0000000,1.0000000,2.0000000
298,1.0000000,0.00,25.91667,3.000000,0.06189600000,154.7400000,1.0000000,0.0000000,0.0000000,3.0000000,40.0000000,1.0000000,16.0000000
299,1.0000000,1.00,41.83333,7.119500,0.09599761000,569.5458000,1.0000000,0.0000000,3.0000000,1.7798750,96.0000000,1.0000000,6.0000000
300,1.0000000,0.00,27.58333,3.900000,0.04137513000,134.3858000,1.0000000,0.0000000,3.0000000,0.9750000,12.0000000,1.0000000,6.0000000
301,1.0000000,0.00,26.41667,3.900000,0.01446872000,46.5233300,0.0000000,0.0000000,0.0000000,3.9000000,30.0000000,1.0000000,13.0000000
302,0.0000000,,20.75000,1.950000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,1.9500000,14.0000000,0.0000000,1.0000000
303,0.0000000,,44.66667,1.800000,0.00000000000,0.0000000,0.0000000,0.0000000,2.0000000,0.6000000,33.0000000,0.0000000,0.0000000
304,1.0000000,1.00,34.83333,6.500000,0.14074680000,762.3784000,1.0000000,0.0000000,0.0000000,6.5000000,12.0000000,1.0000000,13.0000000
305,1.0000000,0.00,27.25000,3.150000,0.06493969000,170.4667000,1.0000000,0.0000000,2.0000000,1.0500000,24.0000000,1.0000000,9.0000000
306,1.0000000,0.00,38.83333,3.300000,0.02411576000,65.8183400,1.0000000,0.0000000,3.0000000,0.8250000,188.0000000,1.0000000,19.0000000
307,1.0000000,0.00,31.25000,5.696500,0.00812340900,38.0625000,1.0000000,1.0000000,2.0000000,1.8988330,84.0000000,0.0000000,26.0000000
308,0.0000000,,27.08333,2.000000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,2.0000000,24.0000000,1.0000000,4.0000000
309,1.0000000,0.00,54.75000,5.480000,0.13420370000,612.8633000,1.0000000,0.0000000,1.0000000,2.7400000,146.0000000,1.0000000,4.0000000
310,0.0000000,,33.75000,4.100000,0.00000000000,0.0000000,1.0000000,0.0000000,2.0000000,1.3666670,22.0000000,1.0000000,15.0000000
311,0.0000000,,30.58333,2.500000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,2.5000000,12.0000000,1.0000000,18.0000000
312,1.0000000,0.00,31.16667,3.500000,0.16564940000,483.0608000,0.0000000,0.0000000,1.0000000,1.7500000,14.0000000,0.0000000,0.0000000
313,1.0000000,0.00,26.58333,2.350000,0.06488553000,126.6508000,0.0000000,0.0000000,1.0000000,1.1750000,26.0000000,1.0000000,2.0000000
314,0.0000000,,53.33333,4.900000,0.00000000000,0.0000000,1.0000000,1.0000000,0.0000000,4.9000000,108.0000000,0.0000000,1.0000000
315,1.0000000,0.00,50.00000,4.500000,0.09626533000,360.9950000,1.0000000,0.0000000,2.0000000,1.5000000,301.0000000,1.0000000,11.0000000
316,1.0000000,0.00,24.25000,4.000000,0.10769170000,358.9725000,0.0000000,0.0000000,0.0000000,4.0000000,7.0000000,1.0000000,10.0000000
317,1.0000000,0.00,39.66667,3.000000,0.02240434000,55.7608300,1.0000000,1.0000000,1.0000000,1.5000000,132.0000000,1.0000000,22.0000000
318,0.0000000,,27.50000,2.000000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,2.0000000,48.0000000,1.0000000,0.0000000
319,1.0000000,0.00,24.58333,1.500000,0.01972267000,24.0700000,0.0000000,0.0000000,0.0000000,1.5000000,28.0000000,1.0000000,5.0000000
320,1.0000000,1.00,38.83333,2.520000,0.08646706000,181.4142000,1.0000000,0.0000000,0.0000000,2.5200000,138.0000000,1.0000000,8.0000000
321,1.0000000,0.00,61.58333,3.750000,0.00032000000,0.0000000,1.0000000,0.0000000,0.0000000,3.7500000,288.0000000,1.0000000,5.0000000
322,1.0000000,0.00,38.83333,6.500000,0.28978660000,"1,569.6770000",1.0000000,0.0000000,4.0000000,1.3000000,117.0000000,1.0000000,18.0000000
323,0.0000000,,41.58333,4.600000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,4.6000000,57.0000000,1.0000000,3.0000000
324,1.0000000,0.00,54.50000,4.300000,0.17639460000,632.0808000,1.0000000,0.0000000,1.0000000,2.1500000,120.0000000,1.0000000,6.0000000
325,1.0000000,0.00,36.91667,2.200000,0.08092181000,148.1900000,0.0000000,0.0000000,1.0000000,1.1000000,8.0000000,1.0000000,4.0000000
326,1.0000000,0.00,21.25000,3.000000,0.03097600000,77.3566700,0.0000000,0.0000000,2.0000000,1.0000000,18.0000000,0.0000000,2.0000000
327,1.0000000,0.00,25.00000,2.400000,0.03158750000,62.5083300,0.0000000,0.0000000,0.0000000,2.4000000,192.0000000,1.0000000,9.0000000
328,1.0000000,0.00,24.66667,2.067600,0.20711840000,356.7817000,0.0000000,0.0000000,0.0000000,2.0676000,4.0000000,1.0000000,17.0000000
329,0.0000000,,34.58333,3.400000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,3.4000000,12.0000000,1.0000000,0.0000000
330,0.0000000,,42.41667,1.800000,0.00000000000,0.0000000,0.0000000,0.0000000,2.0000000,0.6000000,48.0000000,1.0000000,10.0000000
331,1.0000000,0.00,32.66667,3.600000,0.00183333300,4.5833330,0.0000000,0.0000000,0.0000000,3.6000000,25.0000000,1.0000000,2.0000000
332,1.0000000,0.00,44.58333,4.200000,0.03867167000,135.1842000,1.0000000,0.0000000,2.0000000,1.4000000,150.0000000,0.0000000,2.0000000
333,1.0000000,0.00,30.25000,2.150000,0.03192233000,56.6941700,0.0000000,0.0000000,0.0000000,2.1500000,12.0000000,1.0000000,4.0000000
334,0.0000000,,0.75000,3.000000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,3.0000000,18.0000000,0.0000000,2.0000000
335,1.0000000,0.00,47.83333,4.680000,0.03474402000,134.9183000,1.0000000,0.0000000,1.0000000,2.3400000,210.0000000,1.0000000,6.0000000
336,1.0000000,0.00,28.66667,4.220000,0.08559075000,300.9942000,1.0000000,0.0000000,1.0000000,2.1100000,22.0000000,1.0000000,3.0000000
337,1.0000000,0.00,40.66667,2.724600,0.19661530000,446.4150000,0.0000000,0.0000000,2.0000000,0.9082000,36.0000000,1.0000000,14.0000000
338,1.0000000,0.00,31.50000,2.850000,0.31370030000,745.0383000,1.0000000,0.0000000,2.0000000,0.9500000,30.0000000,1.0000000,11.0000000
339,1.0000000,0.00,40.33333,9.999900,0.01560016000,129.3333000,1.0000000,0.0000000,4.0000000,1.9999800,72.0000000,1.0000000,21.0000000
340,1.0000000,0.00,32.00000,2.280000,0.06735965000,127.9833000,1.0000000,0.0000000,0.0000000,2.2800000,48.0000000,0.0000000,15.0000000
341,1.0000000,0.00,19.41667,1.800000,0.08415000000,125.8917000,0.0000000,0.0000000,0.0000000,1.8000000,3.0000000,1.0000000,0.0000000
342,1.0000000,0.00,28.16667,2.400000,0.11376750000,227.3683000,0.0000000,0.0000000,0.0000000,2.4000000,1.0000000,1.0000000,29.0000000
343,1.0000000,0.00,27.83333,3.000000,0.16080530000,401.9300000,0.0000000,0.0000000,1.0000000,1.5000000,24.0000000,1.0000000,2.0000000
344,1.0000000,0.00,23.83333,2.600000,0.15397460000,333.6117000,0.0000000,0.0000000,0.0000000,2.6000000,6.0000000,1.0000000,0.0000000
345,1.0000000,0.00,25.66667,2.100000,0.18692000000,327.1100000,0.0000000,0.0000000,0.0000000,2.1000000,15.0000000,1.0000000,6.0000000
346,1.0000000,0.00,21.83333,2.400000,0.08191958000,163.8392000,0.0000000,0.0000000,0.0000000,2.4000000,105.0000000,0.0000000,1.0000000
347,1.0000000,1.00,25.41667,3.600000,0.07804389000,234.0483000,0.0000000,0.0000000,2.0000000,1.2000000,12.0000000,1.0000000,4.0000000
348,1.0000000,0.00,26.83333,2.900000,0.00687206900,15.9408300,1.0000000,1.0000000,1.0000000,1.4500000,26.0000000,1.0000000,3.0000000
349,0.0000000,,37.00000,3.200000,0.00000000000,0.0000000,0.0000000,0.0000000,0.0000000,3.2000000,14.0000000,1.0000000,0.0000000
350,1.0000000,0.00,21.41667,1.750000,0.02445829000,35.1683300,1.0000000,0.0000000,0.0000000,1.7500000,131.0000000,1.0000000,3.0000000
351,1.0000000,1.00,39.75000,7.000000,0.10995800000,641.4216000,1.0000000,0.0000000,2.0000000,2.3333330,30.0000000,0.0000000,22.0000000
352,1.0000000,1.00,40.50000,2.250000,0.02382222000,44.0000000,0.0000000,0.0000000,0.0000000,2.2500000,86.0000000,1.0000000,10.0000000
353,1.0000000,0.00,41.91667,3.000000,0.09560900000,238.8558000,1.0000000,0.0000000,3.0000000,0.7500000,120.0000000,0.0000000,0.0000000
354,1.0000000,0.00,45.25000,3.700000,0.13843220000,426.8325000,0.0000000,0.0000000,0.0000000,3.7000000,24.0000000,1.0000000,2.0000000
355,1.0000000,1.00,21.91667,3.000000,0.00470166700,11.0041700,0.0000000,0.0000000,1.0000000,1.5000000,18.0000000,0.0000000,7.0000000
356,1.0000000,1.00,50.00000,4.300000,0.03620279000,129.3933000,1.0000000,1.0000000,1.0000000,2.1500000,264.0000000,1.0000000,15.0000000
357,1.0000000,0.00,26.66667,2.200000,0.05026682000,91.9891700,0.0000000,0.0000000,0.0000000,2.2000000,42.0000000,1.0000000,8.0000000
358,1.0000000,0.00,34.16667,4.300000,0.02493860000,88.9466700,0.0000000,0.0000000,1.0000000,2.1500000,12.0000000,1.0000000,2.0000000
359,1.0000000,0.00,22.75000,4.300000,0.15781280000,565.3292000,0.0000000,0.0000000,0.0000000,4.3000000,12.0000000,1.0000000,11.0000000
360,0.0000000,,40.91667,1.840000,0.00000000000,0.0000000,0.0000000,1.0000000,2.0000000,0.6133333,18.0000000,1.0000000,0.0000000
361,1.0000000,0.00,31.83333,3.100000,0.13047420000,337.0583000,0.0000000,0.0000000,1.0000000,1.5500000,52.0000000,1.0000000,3.0000000
362,1.0000000,0.00,33.66667,2.100000,0.04490810000,78.2558400,0.0000000,0.0000000,4.0000000,0.4200000,12.0000000,1.0000000,0.0000000
363,1.0000000,0.00,23.25000,2.320000,0.11660470000,225.2692000,0.0000000,0.0000000,0.0000000,2.3200000,3.0000000,1.0000000,8.0000000
